Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
234a444dbde221e9b3df8f2f017df95ed641150c686a6b423e61d54d3f9a9a7c,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.175684,52.187351,On or near Parking Area,E01017960,Cambridge 011B,Bicycle theft,Investigation complete; no suspect identified,
75a19c8dff6e87b9001a4a221f2341de9852e7417f61afff84116f39a480b98b,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165526,52.190254,On or near St Bede'S Crescent,E01017961,Cambridge 011C,Bicycle theft,Investigation complete; no suspect identified,
e2d2bd8f4864a034ed11ebd928f2f82cf9f1afedbb27ccfdc619bd81cc3103ea,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165946,52.188969,On or near St Bede'S Gardens,E01017961,Cambridge 011C,Bicycle theft,Investigation complete; no suspect identified,
56567236d128b36d94677c6f4f31355e064a55e8089f12c644702e3440198d3c,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.170564,52.196374,On or near Hatherdene Close,E01017962,Cambridge 011D,Bicycle theft,Investigation complete; no suspect identified,
2380e2af4a48d2deb85af5fff886a39fa267bf38d2220381835cf859f9a66392,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.170079,52.189424,On or near Rickard Close,E01017964,Cambridge 011F,Bicycle theft,Investigation complete; no suspect identified,
3cdcd8bb8f823f91ea4efa31569632d5ee8dfc110ff6da3903209d55d2d28807,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172348,52.186450,On or near Mill End Close,E01017964,Cambridge 011F,Bicycle theft,Investigation complete; no suspect identified,
cc305c94d68daf5a0aad80f448e53f6c653313401dbd846e515906ff49b760b3,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116929,52.179608,On or near Gazeley Road,E01018002,Cambridge 012A,Bicycle theft,Investigation complete; no suspect identified,
2e0379452bd5b09f97fce5938bc3584c5ec6bde3b59e50ba20c4424a61fd89ac,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.113859,52.172874,On or near Anstey Way,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
2f863349fa07f5b5c402f0016bc0043715df08e2c177652848c9be2529cde0ac,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118078,52.168078,On or near Shelford Road,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
70af58a80dd0dc8592d4b6f16edcfb9a76b44dacab825ff1f42009fbbd334f51,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118078,52.168078,On or near Shelford Road,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
09a243d46c78ffd318a6c3e2ec92de8d5da3aae02b8a82e7532490d55f6cffb8,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.113859,52.172874,On or near Anstey Way,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
1f95f3a13176d05ead31f6e7f7e2663fda5dc8588fdde4525c54faed86dadf47,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112607,52.168365,On or near Lantree Crescent,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
57767866f359cef32a092302b82cd7372ea60a89c6fe2c4aed9d9a1eb8e84ef3,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.107579,52.167798,On or near Parking Area,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
2e9fed9fe7aa0bc4c14e2b3654f89ea9ffb649cd77682a3fcab9a3894aa2b36f,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118078,52.168078,On or near Shelford Road,E01018003,Cambridge 012B,Bicycle theft,Investigation complete; no suspect identified,
046656bc6d28546a75dc9d7660e148e12983f2931006d27580454c8573f36125,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127489,52.199515,On or near Regent Street,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
ed373183288b776212481c62babdee83c83147913d79ce4a9bc0d44b9bb39211,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126526,52.197114,On or near Bentinck Street,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
fcde21da0e20788af71467d9ea2c9c56cc8b45c4cdd6458bfee8cf469afa9b8b,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127877,52.197530,On or near George Iv Street,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
0b7d582e4c3d8c98c298e75e978b2f94f8ed38a9b88573099564616c2bc3c840,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127266,52.199132,On or near Hills Road,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
f82651ff9acc1089460a7c909113bdc55ee8aa45f3d005747b1da6e44175c949,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122191,52.197668,On or near Trumpington Road,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
61f8f89a2f3c387a0bbaf1ab31dee4abdc2c7d3b9c32e39d07b78d4690523f9c,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.124941,52.198257,On or near Lensfield Road,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
133c79c423764e5222701fd5f5b57027347bf127932a04e81e5dc98b15004317,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127824,52.195184,On or near Bateman Mews,E01018005,Cambridge 012D,Bicycle theft,Investigation complete; no suspect identified,
643e8003246a4ba5b146a2fc468b1e4b512d0ede9b587f29183f429e1020f470,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
8d0316b6b0b2101144370961be15cd2e19c008e89acdd3b082889ef8dbcf20ba,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
cea1b70d508bc3fdf08cdb0e68ab4bf8d909bd095982426133a1e77dda101fd9,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
090c12465060c26c3250ab7331fd28e9719e8079dae3399737dc949c2add9e69,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
4ec26d14d377607bed464c1cfeb574233563a4ca68c00676d9bb463aec6b0932,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
2ae8a2135eb8df826677955b69945da63043ff4f7f4be305b7a3a6d20411620a,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133491,52.193454,On or near Vinter Terrace,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
c7ffafd5db7d53043f1913dffb7d2a5bb2cae7d1f0b6b7c33590e2316a57e526,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129149,52.191392,On or near Gilmour Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
01323b4ac41ecb20d6fcd1e7e6bb1867790a10f66674623add45e0ce0a19d3f6,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
1c5e27d95afdd626114577b6ad037617cffa29d40a8cf5ef3b98627b2c4c1920,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near Warren Close,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
18152a3011e5c9d804235c4dc7dab3c44ca5513822658b05a3f4c233b5dc8370,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near Warren Close,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
5e26909dc002c2581e64caa4443b10aefd4199f9c31026e19b405694b4ea4f60,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
e5086606523c2bb79035319264edc68996922cbedc70ad9a68594b2eeaaf128f,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
1a08681587de3f07dd199c1416fd757560470b80511d7d61b371783c212ad6e9,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
2bdd45a9619167b67aedf97ee9404beac71588efe9ea99910cc7bbb31ab4120d,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near Warren Close,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
32318fca6b5fb90c99a5d0cf07db6610e13961e7307bbfcdc1fc1ca70973a392,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132187,52.189431,On or near Glenalmond Avenue,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
b76085efdf398c4fc01a9ab85bd97418b3d8eee93049c77a920e982b54728ef0,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
15817062a5512347b4a82431e3c51daaa06d5d7ea1a64e76031614e838a84095,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
15276c8b0e7a19e150ce15c916503cf3d38145524035750766bfb69666d86d83,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near Warren Close,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
4db4fe06415a36e1d7a5d2e4a310a8c48a4ce346547553410f7d78c2ba381925,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near Hills Road,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
69aebfb5698e519538f73876e668a7dc90b8973bd842e8069dfe3e3fd023a52e,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Bicycle theft,Investigation complete; no suspect identified,
7913dee435ab3b88a3e9dfa76a85ee885f54987ca8fde3fdd2533b803b38bf53,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137861,52.176884,On or near Parking Area,E01017993,Cambridge 013B,Bicycle theft,Investigation complete; no suspect identified,
7ec1f8e500b23034fcd499c5f2364b5741ab7480ad9473414ed4a9ef4046e97f,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133879,52.181398,On or near Sedley Taylor Road,E01017993,Cambridge 013B,Bicycle theft,Unable to prosecute suspect,
b3a90939980cd9a4a8a816d059c953580c6130fa468a6aefff6ddd9b1fd439af,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153174,52.182917,On or near Wulfstan Way,E01017994,Cambridge 013C,Bicycle theft,Investigation complete; no suspect identified,
b3e9aa45f18692c46e80eacb0da471e44941e69b6793cfc6316bb9894627f72a,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156621,52.183421,On or near Gunhild Close,E01017994,Cambridge 013C,Bicycle theft,Investigation complete; no suspect identified,
445888cb8be1e31399c7fb21db74e0df3dacb3b6971ebcb49fb70b2704afe2e0,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134970,52.178519,On or near Sports/Recreation Area,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
79a5d2d90c6e6300088ee810ba5ef3aeb5607d51d0c5a6456b8285a38910d6c5,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144741,52.173953,On or near Greenlands,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
8f284b9a6086a2490503130df6280c6c19163b681121bb9642f52458db5fb4f3,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144741,52.173953,On or near Greenlands,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
79dea0e263aa8cabb040a7fd0c74c89f98a9217bf89c22422107164d0c4d3444,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139692,52.176940,On or near Adrian Way,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
593a937551d7d4e7e7e3ff8cf73cb1d976bcdcfc0e2b00e01d6b17c36ee9f183,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134970,52.178519,On or near Sports/Recreation Area,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
c8aa38100536287c6b1c30fad7ee4e5471767ab8faaeb2d71a2cfd522300474f,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139692,52.176940,On or near Adrian Way,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
e4fe7ac0f835b4bd6a72f305cbe05dc223a43ffb1d8e70bbb6649bf9718e910a,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141982,52.175892,On or near Further/Higher Educational Building,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
91094f3dc0ee90493af8a5ead2282dc3e375eaeb711a8b8b89ce74b782abbacb,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141982,52.175892,On or near Further/Higher Educational Building,E01017995,Cambridge 013D,Bicycle theft,Investigation complete; no suspect identified,
2c830d38876d0c09a5b40573cfde6db894770a5dc2f8f286e899f1c15b96b3bf,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267775,52.398242,On or near Fore Hill,E01018025,East Cambridgeshire 004B,Bicycle theft,Investigation complete; no suspect identified,
adf6de4e78e2a423432157be04eede8344dae180d7cde43072f651434b40c53c,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.338398,52.332428,On or near High Street,E01018052,East Cambridgeshire 006F,Bicycle theft,Investigation complete; no suspect identified,
6ad6f325897d08ff835a4d223ccb965f3e02ed568ff42c36e0095072c7ffdd97,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.327058,52.268206,On or near Tan House Lane,E01018013,East Cambridgeshire 008A,Bicycle theft,Investigation complete; no suspect identified,
9b1e6595f6644357d4c1e1aab6923a2ad6569aceb71a603564a761242a422046,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165064,52.663386,On or near King Street,E01018063,Fenland 002A,Bicycle theft,Investigation complete; no suspect identified,
4996b66ae69bbf70854a364481f9a58d752a783cef5b9af97fc3d4d4b769a925,2015-04,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162581,52.678681,On or near Tindall Close,E01018108,Fenland 002D,Bicycle theft,Investigation complete; no suspect identified,
